207.62,62.342,3.5013,0.1148,0.0601,-123.75,-138.92,-50.427,6.381,218.13,1
27.989,7.5279,2.2742,0.6011,0.359,12.895,-6.5693,-5.0081,46.934,236.98,1
36.199,0.7291,2.0783,0.7007,0.3782,-25.451,-17.986,-0.7753,9.5051,135.81,1
188.59,59.18,3.4154,0.2186,0.1283,38.911,-138.05,-52.665,38.14,323.31,1
51.264,11.81,3.0342,0.3124,0.1567,29.511,-24.842,3.0669,77.258,155.03,1
18.936,6.9726,2.5738,0.6561,0.409,20.052,15.816,3.6558,15.436,192.85,1
154.58,46.036,3.0382,0.2253,0.1204,78.172,169.77,11.924,56.935,200.13,1
154.95,129.92,3.6943,0.0957,0.0691,-86.782,-78.493,-101.03,32.769,277.09,1
78.407,54.368,3.465,0.1429,0.062,11.106,40.327,30.537,63.398,278.53,1
17.434,14.714,2.3684,0.5719,0.3005,-9.3392,-18.226,9.4445,89.846,180.5,1
69.254,34.302,3.1916,0.1173,0.1132,-30.282,73.818,21.378,24.909,279.93,1
145.88,23.221,2.637,0.406,0.2318,-142.99,-53.878,18.547,15.535,186.73,1
102.35,12.357,2.5871,0.3855,0.2031,60.569,94.13,-9.5447,20.689,194.18,1
121.99,49.419,3.5037,0.1779,0.1374,-92.315,41.9,20.227,12.946,327.18,1
45.214,6.4831,2.7199,0.4108,0.25,34.113,35.017,12.049,0.4413,181.49,1
25.111,0,2.0986,0.7012,0.3625,-29.283,-8.9276,0,16.042,188.04,1
33.78,14.781,2.4378,0.4526,0.2646,-34.252,-19.387,-10.749,66.755,144.69,1
57.024,23.956,3.2678,0.1911,0.0974,14.643,45.77,7.4105,14.005,178.18,1
28.043,13.331,2.7927,0.4083,0.2176,25.968,23.802,6.0338,15.478,247.23,1
70.038,8.3089,2.6712,0.5949,0.3507,68.988,49.558,-7.185,39.093,202.87,1
23.889,13.05,2.6324,0.5291,0.3209,-12.824,5.5116,-7.6537,77.796,52.947,1
124.3,15.383,2.5185,0.5152,0.2682,-68.208,-135.33,-2.4825,60.455,180.95,1
19.616,9.3591,2.5752,0.6197,0.3125,1.2377,-7.9044,-5.2027,19.615,193.5,1
33.255,12.924,2.8119,0.3146,0.1673,13.07,9.245,6.7852,87.098,170.38,1
80.596,26.427,2.9326,0.21,0.1097,-63.996,-77.873,7.7452,45.264,60.801,1
17.305,9.6993,2.7375,0.6688,0.3733,16.386,19.729,-10.928,7.7583,245.58,1
25.784,13.337,2.4624,0.4793,0.281,11.614,14.928,-9.3009,20.38,148.37,1
58.855,41.351,3.0491,0.2437,0.1409,-22.839,-22.107,28.792,8.8702,226.63,1
16.579,10.15,2.3312,0.4755,0.2639,24.639,11.928,9.1115,42.408,263.52,1
48.818,11.814,2.7782,0.5041,0.2638,34.931,40.731,-3.6443,18.726,132.3,1
69.768,18.982,2.7478,0.5255,0.2654,-44.583,-30.759,-12.955,33.005,303.91,1
75.379,17.54,2.4082,0.4414,0.2285,30.443,74.571,14.379,79.831,218.14,1
16.241,11.627,2.4362,0.6044,0.3315,1.9824,-5.9228,5.5241,73.705,95.033,1
65.832,61.404,3.0416,0.3671,0.1967,-41.89,-55.079,-34.275,11.356,353.09,1
27.284,11.884,2.4824,0.6676,0.4007,18.427,3.6565,-9.0804,23.936,42.555,1
61.588,13.396,2.9791,0.2434,0.1233,47.381,32.041,-7.4284,85,225.93,1
18.613,11.977,2.3917,0.6183,0.3171,-16.409,25.939,-17.249,12.371,42.617,1
67.076,43.411,3.1229,0.2479,0.1428,-31.702,40.235,17.838,89.482,324.12,1
20.291,12.559,2.4935,0.5875,0.3804,14.551,15.364,9.4182,42.537,214.28,1
47.952,27.808,2.9854,0.2388,0.1201,52.868,46.957,-23.461,52.758,94.736,1
37.764,15.38,2.523,0.4157,0.2507,32.85,17.706,-7.8263,20.488,248.06,1
20.62,8.7072,2.1851,0.5608,0.3138,-19.742,24.19,12.496,39.685,205.34,1
29.992,11.239,2.2585,0.487,0.28,9.2499,12.868,-7.226,4.1274,94.865,1
27.131,19.469,2.7303,0.434,0.2639,1.8717,18.99,13.15,83.174,146.8,1
40.474,27.348,2.7645,0.3972,0.2107,37.239,34.036,17.021,32.313,151.65,1
297.12,111.02,4.0798,0.0928,0.0429,-291.92,-269.21,87.115,41.336,232.96,1
31.618,14.264,2.6613,0.4318,0.2345,11.269,23.239,-11.372,54.251,260.43,1
188.43,40.244,3.1463,0.1083,0.0562,-136.44,-142.18,-16.395,49.137,92.917,1
21.89,6.5928,2.2589,0.7328,0.4435,22.106,14.264,6.5956,68.939,67.675,1
89.243,42.404,3.2287,0.2032,0.1196,-74.675,47.579,22.941,70.023,287.04,1
69.436,16.067,2.4956,0.3471,0.1758,46.116,71.962,-10.877,78.435,161.38,1
33.655,11.816,2.6413,0.5584,0.408,-15.73,-18.678,-9.9657,82.189,202.08,1
103.7,24.614,3.3191,0.2723,0.1733,8.0278,58.988,6.5624,28.829,326.1,1
90.939,24.62,2.9779,0.4611,0.2722,-8.8151,-76.533,-23.116,10.825,357.92,1
20.03,9.8235,2.5688,0.7206,0.4791,7.9487,16.317,9.2826,24.3,177.56,1
20.646,9.5423,2.5366,0.6134,0.3881,4.0757,-15.158,-10.177,81.015,104.65,1
25.294,9.5862,2.4207,0.5272,0.2657,-15.187,22.399,5.4272,37.149,133.21,1
30.353,17.397,2.7415,0.3554,0.2058,-1.368,-8.2302,11.042,55.884,119.35,1
53.184,20.482,2.8521,0.2685,0.1414,50.682,65.454,15.197,13.947,255.03,1
17.312,11.901,2.5779,0.587,0.4036,-0.4256,7.126,-6.299,31.255,268.53,1
79.374,46.67,3.4318,0.1317,0.0672,-66.657,58.089,-10.142,22,278,1
46.292,11.71,2.7987,0.341,0.2148,31.813,34.91,2.5921,59.916,222.02,1
85.75,65.482,3.1005,0.1846,0.0859,-104.92,-92.96,-82.441,4.2471,224.36,1
27.998,19.762,2.7238,0.4458,0.3069,37.432,36.099,-16.409,86.529,147.26,1
31.529,8.5731,2.8456,0.4497,0.1899,-15.05,-1.6939,-11.425,42.386,247.21,1
16.37,14.08,2.2589,0.6347,0.3333,0.3367,-5.9066,-7.4584,12.2,52.333,1
25.23,10.324,2.2902,0.5426,0.3037,20.308,26.813,-9.9377,12.776,107.48,1
35.018,9.0437,2.7105,0.4615,0.2756,22.596,20.338,11.435,51.287,135.61,1
27.489,17.147,2.6537,0.3307,0.192,8.8137,19.241,9.6552,12.012,98.099,1
34.1,7.9861,2.5601,0.5073,0.3005,-13.258,-35.891,14.092,31.514,37.257,1
189.8,83.538,3.2374,0.2356,0.1305,-206.38,-162.33,-67.308,59.654,291.21,1
56.74,12.663,2.8623,0.3915,0.252,-69.407,-17.488,-3.1904,7.2318,257.84,1
35.574,31.565,2.9243,0.1964,0.1006,21.625,19.035,23.593,80.678,267.32,1
47.899,21.304,2.8094,0.313,0.1745,25.823,34.661,12.517,19.469,269.09,1
45.076,17.389,2.791,0.3042,0.161,15.318,29.021,6.1818,55.869,190.58,1
62.206,34.732,3.0828,0.1967,0.1012,-58.316,37.334,12.984,29.492,271.64,1
25.042,12.492,2.5676,0.4898,0.2751,-9.9118,-16.346,-10.247,72.807,207.14,1
50.112,27.222,3.2483,0.2049,0.1025,-41.735,-43.179,18.907,85.723,134.64,1
14.363,6.543,2.253,0.6006,0.3084,-4.5373,10.334,-9.1807,29.326,123.23,1
51.91,14.767,2.8209,0.253,0.1328,63.703,35.964,10.743,19.443,205.51,1
33.939,11.397,2.6015,0.4205,0.229,43.866,20.497,-9.7914,10.996,200.07,1
12.9,9.3948,2.3795,0.7729,0.5069,14.412,9.0063,-6.9351,6.2747,164.24,1
20.65,8.9581,2.3263,0.6415,0.3703,23.41,11.618,2.3654,42.204,66.387,1
87.072,20.064,3.1875,0.263,0.1568,-40.525,58.95,18.164,31.418,315.59,1
44.159,22.314,2.8129,0.2615,0.1346,20.797,41.626,17.763,77.782,225.1,1
255.75,83.188,4.0608,0.0668,0.038,-224.09,-157.16,-62.176,76.715,276.25,1
31.947,9.0242,2.6075,0.5506,0.3025,24.338,19.122,5.1754,88.22,140.77,1
16.757,11.306,2.3766,0.584,0.355,0,0.1543,6.7419,48.504,117.64,1
140.02,105.34,4.409,0.0457,0.0244,-107.14,-105.33,-112.09,86.331,66.302,1
26.954,20.065,2.573,0.3801,0.231,10.765,13.444,11.359,78.67,109.47,1
30.76,25.556,2.7275,0.3258,0.1901,2.657,13.313,9.646,30.7,162.57,1
19.616,9.8644,2.4487,0.669,0.3826,7.6638,-16.386,-10.915,61.109,144.47,1
68.503,30.525,3.1106,0.2264,0.1492,-7.1942,-91.401,-14.552,9.0744,181.35,1
133.34,30.299,2.8322,0.4281,0.288,-108.69,-127.92,19.558,16.281,422.6,1
240.46,134.08,3.5814,0.1324,0.0762,-179.14,-142.71,-132.42,26.902,138.66,1
22.448,14.559,2.6417,0.3863,0.2108,18.71,21.693,1.1683,20.082,149.56,1
212.88,80.035,3.5707,0.176,0.0888,-177.74,-102.1,78.922,49.485,213.56,1
37.111,21.81,2.7401,0.2993,0.1797,49.357,-12.58,-0.0943,49.928,97.119,1
13.005,10.985,2.1189,0.7529,0.4525,-14.102,6.2012,9.7395,70.654,175.46,1
30.815,12.037,2.5792,0.498,0.2754,-11.969,22.712,8.1449,41.588,168.77,1
108.95,34.596,3.0721,0.2314,0.131,17.512,95.454,-22.22,42.33,288.04,1
12.999,11.225,2.1021,0.751,0.3913,14.952,-4.6327,-11.716,49.723,63.656,1
90.019,18.85,3.1189,0.2826,0.158,68.276,51.899,-12.809,66.594,71.154,1
22.337,12.622,2.642,0.5547,0.2953,33.067,-19.934,1.0432,67.246,102.17,1
191.16,52.985,3.2554,0.0897,0.0613,364.59,-159.71,37.599,6.8004,116.1,1
77.215,38.289,3.302,0.1222,0.0611,28.93,90.733,10.615,64.714,146.63,1
109.96,70.77,3.4752,0.1442,0.0568,82.92,57.146,34.642,76.1,312.3,1
193.91,51.233,2.9993,0.2967,0.155,-268.36,156.54,28.441,19.767,269.77,1
36.925,8.6527,2.7601,0.4154,0.2192,-54.489,-24.214,5.3283,73.185,245.89,1
24.475,11.501,2.5139,0.5299,0.268,1.4743,11.143,-11.665,71.801,155.91,1
192.48,96.426,3.51,0.1273,0.0657,-302.46,-46.804,-104.89,88.196,250.91,1
18.113,16.53,2.0726,0.7121,0.389,20.131,-23.939,-12.931,81.498,207.65,1
18.941,7.4823,2.3274,0.7435,0.4682,-0.5794,4.8004,3.7395,75.056,208.48,1
38.215,15.328,2.7774,0.4524,0.2479,16.499,25.998,13.619,79.448,219.85,1
229.28,112.52,3.5194,0.1458,0.0806,-262.01,-134.65,-134.4,1.944,131.3,1
103.38,22.14,3.2033,0.2104,0.1055,104.44,93.084,-14.732,24.717,287.03,1
167.37,123.45,3.2448,0.1395,0.0913,-133.73,94.831,-96.055,74.819,257.43,1
108.2,32.627,3.3518,0.1048,0.0485,77.536,120.57,22.702,6.5099,283.25,1
65.725,36.285,2.6559,0.3339,0.1692,-28.851,-57.61,21.954,77.025,203.23,1
49.563,12.382,2.9962,0.2954,0.1716,-23.488,10.284,0.2113,88.444,220.77,1
141.22,87.513,4.6492,0.0365,0.0206,76.776,-121.46,-57.688,8.992,242.07,1
32.388,16.814,2.7745,0.3626,0.179,17.788,23.977,-17.475,7.7602,233.57,1
194.85,169.69,3.5132,0.1343,0.0995,-236.52,-163.01,-97.302,1.1486,197.89,1
206.2,126.84,3.4925,0.1615,0.0832,-132.59,92.639,-111.88,35.232,218.96,1
32.988,8.1677,2.3956,0.5133,0.2637,38.293,-24.173,-10.239,68.947,120.1,1
13.078,11.077,2.1189,0.7605,0.3992,-14.849,4.1004,11.751,58.14,227.59,1
96.993,31.551,3.0039,0.1903,0.1046,-108.3,49.739,-12.116,39.084,247.85,1
261.95,27.917,2.711,0.3851,0.2418,236.65,183.43,-34.1,27.813,48.078,1
111.68,19.357,2.8299,0.5133,0.3602,-80.463,-83.629,19.522,40.024,328.99,1
42.249,15.983,2.4586,0.4376,0.2386,8.4739,21.16,4.2009,61.647,126.75,1
130.05,73.876,3.0494,0.2526,0.1504,-85.121,-113.39,53.213,65.292,203.62,1
32.51,12.912,2.5821,0.5105,0.2919,8.0503,21.31,-6.7075,9.475,192.3,1
52.594,27.508,2.8322,0.3061,0.1538,-43.879,-44.262,12.669,52.085,103.3,1
16.989,11,2.4564,0.6294,0.3514,-3.4902,8.0823,-7.0516,55.393,91.376,1
124.97,114.29,3.6046,0.0753,0.0394,171.71,119.48,-85.745,10.232,79.527,1
139.73,69.893,3.1422,0.1427,0.0739,-133.98,53.776,-69.387,3.031,207.43,1
127.06,37.013,3.4581,0.1948,0.1108,-10.868,-75.836,-8.1514,3.5732,329.45,1
21.533,5.5628,2.6576,0.8362,0.5579,-13.636,11.955,-10.182,3.3983,183.99,1
33.257,15.358,2.7934,0.2944,0.1537,-5.0074,17.312,-6.9279,52.234,109.51,1
24.347,13.803,2.6095,0.6194,0.2932,6.2115,6.7582,0.157,33.285,188.09,1
184.25,54.315,3.7752,0.1331,0.0823,-239.59,142.63,-42.645,65.069,300.51,1
133.06,29.411,2.7891,0.2649,0.1375,-122.09,73.411,20.697,29.308,265.6,1
21.33,8.2421,2.4099,0.7276,0.4222,20.2,18.827,-10.981,71.5,225.62,1
96.728,26.621,2.9731,0.1915,0.1048,-38.278,-111.7,-5.914,13.405,148.67,1
109.89,31.944,2.8997,0.3623,0.2007,81.88,-100.13,-27.308,39.754,379.21,1
52.887,21.638,3.0466,0.3457,0.1903,35.526,46.911,-6.1959,88.743,167.67,1
44.728,13.34,2.9501,0.304,0.1587,-35.978,-17.8,6.4024,43.786,106.59,1
34.168,13.869,2.3256,0.3985,0.1972,27.755,18.804,11.023,8.1384,153.92,1
18.808,10.871,2.235,0.6902,0.4476,3.7371,-4.2867,9.0518,14.623,218.05,1
163.44,50.768,3.0004,0.2449,0.1579,-57.668,-127.09,-47.442,33.523,175.09,1
164.68,105.88,4.3609,0.0866,0.0253,33.262,90.428,78.899,85.114,150.3,1
24.025,14.1,2.6227,0.4386,0.2586,-3.2899,-17.209,-4.9169,53.578,106.39,1
258.58,154.46,3.5145,0.0576,0.046,381.25,-181.14,-120.43,58.982,184.41,1
24.026,9.8877,2.7384,0.3735,0.2117,2.2505,-18.527,-11.023,54.77,157.56,1
40.08,8.6067,2.5535,0.4307,0.2219,0.8739,-13.954,6.5691,23.196,235.38,1
100.77,34.965,3.3592,0.1679,0.1091,-52.605,63.912,-25.764,71.279,268.67,1
13.463,0.1748,2.1941,0.7456,0.423,0.6513,8.3107,-1.762,86.163,138.05,1
101.04,21.854,3.028,0.3093,0.1701,-130.64,16.377,13.332,18.869,315.71,1
33.534,17.819,2.5874,0.3295,0.1938,-8.3554,26.712,8.4603,85.765,140.19,1
49.894,16.632,2.9122,0.224,0.1255,2.9045,-27.081,-4.106,23.196,123.31,1
51.468,33.389,3.1901,0.1473,0.0632,28.559,-33.564,-15.3,61.566,245.28,1
84.041,16.648,3.0164,0.2396,0.1226,-97.114,59.202,-17.766,24.788,262.57,1
24.142,13.081,2.7182,0.3339,0.1528,-45.911,-15.563,-4.0028,84.992,122.13,1
20.965,12.157,2.3016,0.5563,0.3234,5.0535,19.163,-8.7979,0.484,232.43,1
188.19,65.72,3.4717,0.1934,0.1021,-241.53,-158.84,-67.289,29.921,225.44,1
68.113,28.161,3.1998,0.3106,0.2289,-79.414,-46.557,-15.893,36.04,275.66,1
19.928,7.2519,2.3395,0.7643,0.3959,-3.9818,11.171,5.0815,70.244,189.33,1
136.65,43.771,3.339,0.3489,0.184,-140.23,-144.72,35.798,8.6226,343.94,1
119.64,39.8,2.8701,0.6069,0.4525,-70.433,-114.26,-43.219,36.572,381.68,1
36.358,14.976,2.7888,0.2508,0.1519,-54.945,-11.201,22.519,55.679,212.41,1
145.21,40.208,3.6729,0.1187,0.0611,-89.684,69.903,39.796,7.932,271.24,1
19.712,16.84,2.3715,0.5003,0.2388,23.891,15.503,-10.079,58.434,184.27,1
81.637,25.136,2.4476,0.4251,0.2132,-96.279,37.945,7.9119,18.728,328.06,1
21.394,14.36,2.5011,0.4058,0.2648,25.858,29.643,-11.111,13.043,235.27,1
163.98,43.441,3.1114,0.0717,0.0428,141.47,159.91,-19.148,60.31,181.92,1
39.832,10.619,2.7081,0.3893,0.2042,-6.8082,-9.1263,-2.6842,76.8,175.79,1
55.743,10.485,3.0882,0.2172,0.1334,18.493,43.859,4.4689,57.443,107.99,1
100.09,19.817,2.7202,0.36,0.2467,-121.31,-58.611,18.135,1.9948,239.55,1
168.82,56.934,3.3298,0.117,0.0704,-227.63,88.13,51.803,40.991,208.34,1
77.122,58.09,3.8926,0.0909,0.0485,26.603,66.634,41.822,63.601,118.43,1
140.22,41.345,3.253,0.1686,0.1083,186.51,-103.8,-39.79,86.088,290.24,1
154.52,79.621,3.6816,0.1344,0.0838,-78.149,-164.49,-58.224,70.249,344.98,1
139.5,29.144,3.1689,0.2029,0.1091,-66.422,-66.04,21.298,35.544,93.493,1
102.64,12.678,2.7712,0.4098,0.2058,-119.48,-54.985,-7.6049,18.86,247.81,1
98.182,72.86,4.0347,0.0831,0.0433,47.134,51.844,-77.254,43.207,180.94,1
14.128,9.282,2.5423,0.7216,0.479,4.041,-7.051,-18.61,14.354,229.58,1
42.094,11.561,2.7555,0.3582,0.1817,7.9142,14.689,-5.4932,67.577,89.411,1
106.49,61.718,3.3706,0.147,0.076,-83.894,-53.421,-85.821,80.515,144.58,1
58.482,29.588,2.8879,0.3192,0.1843,-57.813,38.154,6.4472,6.9794,276.18,1
64.474,35.61,3.5658,0.2065,0.1034,-59.329,54.779,-32.185,44.389,292.87,1
124.19,44.757,3.0633,0.1832,0.1076,20.005,-110.98,27.747,0.738,241.67,1
96.899,25.333,3.4313,0.1566,0.1126,-49.158,-82.742,-20.123,28.117,168.52,1
26.268,8.3206,2.3889,0.645,0.387,-2.6525,0.6246,11.377,51.574,168.7,1
25.047,14.92,2.4548,0.4632,0.2474,8.0163,11.065,13.974,62.838,219.75,1
30.195,18.335,2.4404,0.4886,0.2508,10.606,38.523,-10.065,74.671,95.681,1
34.562,4.4228,2.6043,0.527,0.2859,-7.5864,15.083,-12.82,46.372,235.26,1
14.826,9.8085,2.4788,0.5682,0.291,-13.157,-4.4593,7.7445,83.641,148.37,1
21.312,5.9538,2.2393,0.7896,0.5677,17.171,18.729,6.3354,47.817,195.14,1
124.74,48.138,3.4739,0.2606,0.1372,-84.442,-110.13,-36.896,7.538,394.84,1
18.622,10.489,2.2868,0.6878,0.3868,-9.2645,-15.495,-5.5256,18.37,102.83,1
132.55,45.647,3.7384,0.089,0.0646,3.5937,-116.87,17.769,31.377,349.26,1
49.94,34.556,3.0978,0.2328,0.1445,16.877,50.772,23.899,33.223,231.87,1
38.394,11.113,2.9312,0.3639,0.2061,6.5716,31.629,-6.0344,19.206,202.68,1
104.41,79.381,4.1743,0.0683,0.0349,-14.429,44.759,-31.509,25.771,320.2,1
130.88,37.551,3.2069,0.3457,0.2028,-108.19,-100.21,-14.656,12.094,262.59,1
137.8,52.495,3.623,0.0574,0.0435,-56.919,-121.82,-31.593,51.392,35.614,1
120.54,52.754,3.1739,0.2003,0.1089,-73.992,-95.068,30.814,10.041,247.35,1
28.012,11.474,2.5623,0.4986,0.3192,30.394,23.346,11.695,44.761,192.43,1
18.676,16.122,2.4772,0.5361,0.2718,-3.3256,7.2379,-12.552,69.561,194.64,1
22.697,10.208,2.263,0.6782,0.4927,25.645,16.678,5.1287,60.435,136.69,1
36.709,8.9501,2.7709,0.4924,0.2483,-19.052,24.304,-17.083,52.363,252.07,1
97.473,64.654,3.7562,0.1364,0.0816,-48.28,-68.278,21.166,55.293,315.45,1
96.178,23.679,3.3994,0.1246,0.1003,-38.586,46.284,20.535,55.967,166.39,1
38.814,13.691,2.7819,0.3567,0.1832,16.54,23.187,-1.9985,52.975,214.39,1
103.99,88.307,3.7911,0.0891,0.0446,-20.943,73.417,32.677,55.207,52.33,1
213.67,42.108,3.6067,0.1128,0.0838,-202.65,-128.96,39.676,15.173,158.91,1
56.925,13.36,2.7709,0.6559,0.472,-55.981,-30.938,12.537,24.217,309.43,1
